"h_wt_score";"a_wt_score";"h_h2h_wins";"a_h2h_wins";"t_h2h";"h_h2h_wt_score";"a_h2h_wt_score";"h_lg_wt_score";"a_lg_wt_score";"h_d_opp_wt_score";"a_d_opp_wt_score";"winner"
-75.8902530876;-3.8904408777;1;5;6;30.5000000000;41.5833333333;23.3200000000;27.6800000000;27.0000000000;37.3750000000;2
-2.7319552643;20.5632574702;6;3;9;39.1666666667;35.2222222222;26.4800000000;23.7600000000;30.8571428571;31.6428571429;1
37.5570227484;37.6482370020;3;1;4;40.6250000000;29.1250000000;28.2000000000;31.8400000000;41.0000000000;38.8333333333;2
5.3383217820;2.0015990545;0;2;2;23.5000000000;42.2500000000;25.6400000000;30.1600000000;37.8333333333;36.0000000000;2
-34.1049643426;38.4575648672;1;1;2;33.0000000000;40.2500000000;24.0400000000;28.2400000000;34.7500000000;31.1250000000;1
-12.7089791966;53.5561201364;0;3;3;24.3333333333;41.6666666667;24.7200000000;27.5200000000;31.6000000000;29.5000000000;2
-3.8904408777;-16.6679267471;2;1;3;35.1666666667;26.3333333333;27.6800000000;20.8000000000;37.0000000000;18.5000000000;1
-7.3197949211;20.5632574702;6;5;11;31.5000000000;30.4090909091;22.7200000000;23.7600000000;27.8333333333;29.8333333333;1
22.8992886687;2.0015990545;2;4;6;36.2500000000;37.6666666667;28.0800000000;30.1600000000;42.2500000000;36.3750000000;2
-75.8902530876;37.6482370020;1;6;7;27.1428571429;38.7142857143;23.3200000000;31.8400000000;29.3000000000;38.1000000000;2
38.4575648672;-2.7319552643;4;0;4;40.0000000000;16.3750000000;28.2400000000;26.4800000000;34.9000000000;37.4000000000;1
53.5561201364;5.3383217820;4;2;6;40.8333333333;34.5000000000;27.5200000000;25.6400000000;31.2500000000;30.1666666667;1
-16.6679267471;37.5570227484;3;1;4;33.6250000000;30.5000000000;20.8000000000;28.2000000000;24.1666666667;41.0000000000;2
20.5632574702;-34.1049643426;2;0;2;44.0000000000;25.2500000000;23.7600000000;24.0400000000;20.3333333333;28.0000000000;1
37.6482370020;-3.8904408777;0;4;4;28.8750000000;42.3750000000;31.8400000000;27.6800000000;41.2500000000;38.6250000000;2
2.0015990545;-12.7089791966;2;3;5;27.2000000000;29.1000000000;30.1600000000;24.7200000000;40.0000000000;27.8000000000;2
38.4575648672;-7.3197949211;2;2;4;24.0000000000;25.0000000000;28.2400000000;22.7200000000;40.7500000000;28.2500000000;1
53.5561201364;22.8992886687;6;3;9;31.6666666667;27.5555555556;27.5200000000;28.0800000000;37.0000000000;36.4166666667;2
-16.6679267471;-75.8902530876;2;2;4;35.2500000000;29.2500000000;20.8000000000;23.3200000000;22.4166666667;27.5000000000;2
-34.1049643426;-2.7319552643;2;1;3;38.1666666667;38.5000000000;24.0400000000;26.4800000000;26.7857142857;34.5714285714;1
-3.8904408777;37.5570227484;0;3;3;23.0000000000;42.5000000000;27.6800000000;28.2000000000;38.5000000000;35.2000000000;2
-12.7089791966;5.3383217820;1;3;4;20.1250000000;36.5000000000;24.7200000000;25.6400000000;34.7000000000;29.8000000000;2
37.6482370020;-16.6679267471;5;2;7;35.0714285714;28.2142857143;31.8400000000;20.8000000000;42.3000000000;22.8000000000;1
53.5561201364;5.3383217820;4;2;6;40.8333333333;34.5000000000;27.5200000000;25.6400000000;31.2500000000;30.1666666667;2
-7.3197949211;-2.7319552643;5;6;11;32.2727272727;35.9545454545;22.7200000000;26.4800000000;29.6666666667;34.0000000000;2
38.4575648672;-34.1049643426;1;1;2;40.2500000000;33.0000000000;28.2400000000;24.0400000000;31.1250000000;34.7500000000;1
37.5570227484;-3.8904408777;3;0;3;42.5000000000;23.0000000000;28.2000000000;27.6800000000;35.2000000000;38.5000000000;1
22.8992886687;2.0015990545;2;4;6;36.2500000000;37.6666666667;28.0800000000;30.1600000000;42.2500000000;36.3750000000;2
-13.7985654881;-21.6275007298;1;0;1;41.0000000000;23.5000000000;23.9200000000;20.6400000000;21.3333333333;21.8333333333;1
68.2507449826;-20.3020103740;3;1;4;38.7500000000;21.8750000000;28.9600000000;23.3200000000;34.2142857143;35.5000000000;1
26.0987103175;-43.3569572407;4;1;5;39.4000000000;24.3000000000;28.9200000000;21.2000000000;32.7500000000;24.8750000000;1
-5.6539217933;72.8296988577;0;3;3;21.6666666667;42.0000000000;27.1200000000;28.6000000000;36.1000000000;30.6000000000;2
1.8056730092;42.5148857004;1;2;3;31.3333333333;37.6666666667;27.6000000000;30.7200000000;35.9166666667;39.2500000000;1
-43.3569572407;-27.7155049787;3;2;5;31.6000000000;23.3000000000;21.2000000000;19.6800000000;23.4166666667;28.1666666667;1
7.1303905974;81.2774280735;0;2;2;31.2500000000;44.5000000000;24.0000000000;34.5200000000;29.0833333333;41.3333333333;2
2.2281504065;11.8887498935;2;1;3;40.0000000000;25.5000000000;27.1200000000;30.6800000000;35.4000000000;37.3000000000;2
-27.7155049787;-43.3569572407;2;3;5;23.3000000000;31.6000000000;19.6800000000;21.2000000000;28.1666666667;23.4166666667;2
23.8698698699;62.6372565139;0;2;2;31.5000000000;42.7500000000;29.6000000000;33.1600000000;40.0000000000;41.5000000000;2
-98.4919969512;7.0258104649;0;3;3;28.0000000000;43.0000000000;21.8800000000;28.9200000000;27.9000000000;36.0000000000;2
64.6321035703;-16.8370266293;2;1;3;29.6666666667;24.6666666667;31.2800000000;23.0000000000;42.3000000000;27.8000000000;2
-43.3569572407;42.5148857004;1;3;4;30.5000000000;35.2500000000;21.2000000000;30.7200000000;25.7500000000;36.8333333333;2
26.0987103175;1.8056730092;2;1;3;38.3333333333;23.0000000000;28.9200000000;27.6000000000;39.7500000000;40.3750000000;2
-5.6539217933;81.2774280735;0;2;2;32.2500000000;44.5000000000;27.1200000000;34.5200000000;32.0000000000;39.5000000000;2
-1.8774774775;-28.3533965110;1;2;3;37.1666666667;36.8333333333;25.6000000000;23.3600000000;32.5000000000;34.7500000000;2
-27.7155049787;42.5148857004;1;3;4;23.2500000000;34.7500000000;19.6800000000;30.7200000000;22.1666666667;36.8333333333;2
62.6372565139;72.8296988577;1;3;4;30.2500000000;35.1250000000;33.1600000000;28.6000000000;43.1000000000;35.8000000000;1
-98.4919969512;-1.7193735411;0;3;3;36.3333333333;45.5000000000;21.8800000000;27.9200000000;21.9166666667;33.2500000000;2
2.2281504065;-16.8370266293;0;2;2;12.5000000000;38.5000000000;27.1200000000;23.0000000000;41.1250000000;29.2500000000;2
1.8056730092;-43.3569572407;1;0;1;38.0000000000;9.5000000000;27.6000000000;21.2000000000;34.9000000000;28.8000000000;1
7.1303905974;23.8698698699;0;2;2;18.7500000000;40.0000000000;24.0000000000;29.6000000000;27.6000000000;39.7000000000;2
-28.3533965110;11.8887498935;1;1;2;38.5000000000;29.5000000000;23.3600000000;30.6800000000;31.6000000000;42.6000000000;2
-43.3569572407;26.0987103175;1;4;5;24.3000000000;39.4000000000;21.2000000000;28.9200000000;24.8750000000;32.7500000000;2
26.0987103175;42.5148857004;4;3;7;34.2142857143;34.0714285714;28.9200000000;30.7200000000;39.0000000000;37.5000000000;1
-5.6539217933;62.6372565139;2;1;3;37.5000000000;36.6666666667;27.1200000000;33.1600000000;36.6250000000;40.2500000000;2
7.0258104649;-1.7193735411;2;0;2;40.2500000000;15.2500000000;28.9200000000;27.9200000000;36.2142857143;39.4285714286;1
64.6321035703;-1.8774774775;4;0;4;42.5000000000;24.5000000000;31.2800000000;25.6000000000;36.7500000000;34.6666666667;1
-27.7155049787;1.8056730092;1;0;1;42.5000000000;35.5000000000;19.6800000000;27.6000000000;18.9000000000;35.4000000000;1
23.8698698699;81.2774280735;0;3;3;34.8333333333;44.6666666667;29.6000000000;34.5200000000;41.6666666667;40.8333333333;2
-98.4919969512;7.0258104649;0;3;3;28.0000000000;43.0000000000;21.8800000000;28.9200000000;27.9000000000;36.0000000000;2
2.2281504065;-28.3533965110;2;0;2;38.5000000000;13.7500000000;27.1200000000;23.3600000000;34.5000000000;36.2500000000;1
42.5148857004;-43.3569572407;3;1;4;35.2500000000;30.5000000000;30.7200000000;21.2000000000;36.8333333333;25.7500000000;1
7.1303905974;72.8296988577;0;3;3;23.5000000000;41.5000000000;24.0000000000;28.6000000000;32.2500000000;27.2500000000;2
-1.7193735411;-98.4919969512;3;0;3;45.5000000000;36.3333333333;27.9200000000;21.8800000000;33.2500000000;21.9166666667;1
-20.3020103740;20.6826259363;2;3;5;30.5000000000;36.8000000000;23.3200000000;32.8000000000;28.1428571429;40.6428571429;1
10.7010807736;51.9781189042;0;2;2;29.0000000000;43.0000000000;24.8800000000;27.7600000000;36.3000000000;33.4000000000;2
68.2507449826;-20.9143001726;6;0;6;40.5000000000;19.5000000000;28.9600000000;24.0400000000;33.9285714286;33.2857142857;1
30.2836865174;27.8439834046;0;1;1;34.0000000000;44.5000000000;27.9600000000;33.6000000000;35.2500000000;47.2500000000;2
33.8680607303;-18.1043217535;1;1;2;35.5000000000;35.5000000000;26.8000000000;24.9600000000;31.5000000000;28.4166666667;2
-82.1332227368;20.6826259363;1;7;8;27.5625000000;37.9375000000;21.9600000000;32.8000000000;27.2857142857;40.0714285714;2
-20.3020103740;68.2507449826;1;3;4;21.8750000000;38.7500000000;23.3200000000;28.9600000000;35.5000000000;34.2142857143;2
-31.4285714286;27.8439834046;0;1;1;29.5000000000;46.5000000000;23.5600000000;33.6000000000;38.0000000000;46.2500000000;2
32.7097057532;51.9781189042;0;3;3;19.5000000000;39.6666666667;28.4000000000;27.7600000000;31.6250000000;41.7500000000;2
-82.1332227368;-20.9143001726;2;4;6;34.0000000000;39.4166666667;21.9600000000;24.0400000000;26.2142857143;28.9285714286;1
30.2836865174;75.6321988315;1;0;1;40.5000000000;16.5000000000;27.9600000000;31.2400000000;38.3333333333;43.0000000000;1
68.2507449826;20.6826259363;5;3;8;30.0000000000;22.7500000000;28.9600000000;32.8000000000;41.0625000000;41.4375000000;2
-20.3020103740;-20.9143001726;2;3;5;32.4000000000;38.9000000000;23.3200000000;24.0400000000;27.5625000000;27.6875000000;1
75.6321988315;16.6213325875;1;0;1;41.5000000000;22.5000000000;31.2400000000;31.4400000000;34.6666666667;39.6666666667;1
32.7097057532;10.7010807736;1;1;2;26.5000000000;31.5000000000;28.4000000000;24.8800000000;28.5000000000;27.6666666667;2
-82.1332227368;68.2507449826;1;6;7;23.8571428571;37.5714285714;21.9600000000;28.9600000000;30.2857142857;33.7857142857;2
1.3992982730;44.9185229541;1;6;7;21.0000000000;37.2142857143;19.1200000000;27.8400000000;27.0714285714;33.5714285714;2
-20.9143001726;20.6826259363;2;6;8;27.1250000000;33.9375000000;24.0400000000;32.8000000000;34.1428571429;41.2142857143;2
-18.4239724151;-51.0207418342;2;5;7;33.0714285714;39.9285714286;22.7200000000;24.8400000000;18.8750000000;29.8750000000;2
-31.4285714286;75.6321988315;0;1;1;36.0000000000;46.5000000000;23.5600000000;31.2400000000;33.3333333333;33.0000000000;2
-82.1332227368;-20.3020103740;1;2;3;26.8333333333;39.1666666667;21.9600000000;23.3200000000;26.1428571429;28.8571428571;2
1.3992982730;-51.0207418342;5;2;7;37.4285714286;25.2142857143;19.1200000000;24.8400000000;27.6250000000;31.2500000000;2
-31.4285714286;30.2836865174;1;1;2;33.0000000000;37.5000000000;23.5600000000;27.9600000000;28.5625000000;34.3125000000;1
-18.4239724151;44.9185229541;3;2;5;29.7000000000;31.1000000000;22.7200000000;27.8400000000;26.6428571429;35.7857142857;2
1.3992982730;-18.4239724151;6;1;7;37.7142857143;13.6428571429;19.1200000000;22.7200000000;20.4375000000;32.8750000000;1
-51.0207418342;44.9185229541;0;5;5;20.4000000000;40.5000000000;24.8400000000;27.8400000000;44.1000000000;35.3000000000;2
-18.4239724151;1.3992982730;1;6;7;13.6428571429;37.7142857143;22.7200000000;19.1200000000;32.8750000000;20.4375000000;2
44.9185229541;-51.0207418342;5;0;5;40.5000000000;20.4000000000;27.8400000000;24.8400000000;35.3000000000;44.1000000000;1
44.9185229541;-18.4239724151;2;3;5;31.1000000000;29.7000000000;27.8400000000;22.7200000000;35.7857142857;26.6428571429;2
-51.0207418342;1.3992982730;2;5;7;25.2142857143;37.4285714286;24.8400000000;19.1200000000;31.2500000000;27.6250000000;1
41.6826066091;-15.2528027239;5;0;5;43.0000000000;28.1000000000;28.9200000000;22.3600000000;34.3125000000;27.3125000000;1
44.9185229541;1.3992982730;6;1;7;37.2142857143;21.0000000000;27.8400000000;19.1200000000;33.5714285714;27.0714285714;1
-65.7738620763;-23.1833269920;2;5;7;25.9285714286;33.8571428571;20.6800000000;20.6000000000;24.0000000000;20.6666666667;1
85.8253406749;-11.1212381962;2;1;3;33.1666666667;21.1666666667;31.9600000000;25.4800000000;41.0000000000;31.6428571429;1
49.9140069694;-3.8564863910;1;3;4;34.2500000000;38.5000000000;29.1600000000;29.9600000000;37.0000000000;36.2500000000;2
-51.0207418342;-18.4239724151;5;2;7;39.9285714286;33.0714285714;24.8400000000;22.7200000000;29.8750000000;18.8750000000;1
-36.1346596234;24.8702259863;2;8;10;32.3500000000;42.1500000000;22.8400000000;29.0400000000;23.2142857143;35.3571428571;1
-30.3168895685;7.0026804447;1;1;2;41.7500000000;40.5000000000;25.5200000000;30.1600000000;31.0000000000;37.5000000000;1
41.6826066091;-11.1212381962;7;3;10;34.1500000000;23.7000000000;28.9200000000;25.4800000000;35.0000000000;34.5714285714;1
-65.7738620763;-3.8564863910;4;1;5;41.0000000000;35.1000000000;20.6800000000;29.9600000000;36.0000000000;36.9000000000;2
24.8702259863;-15.2528027239;3;2;5;31.4000000000;24.5000000000;29.0400000000;22.3600000000;37.3571428571;25.4285714286;1
7.0026804447;-23.1833269920;3;3;6;36.5833333333;31.5000000000;30.1600000000;20.6000000000;37.0833333333;29.2500000000;1
85.8253406749;-36.1346596234;3;0;3;40.6666666667;18.5000000000;31.9600000000;22.8400000000;39.5000000000;33.0000000000;1
49.9140069694;-30.3168895685;4;0;4;41.5000000000;21.7500000000;29.1600000000;25.5200000000;35.5000000000;34.6666666667;1
41.6826066091;24.8702259863;6;4;10;35.5500000000;30.3000000000;28.9200000000;29.0400000000;35.0000000000;37.3571428571;1
-65.7738620763;7.0026804447;2;4;6;32.1666666667;38.0833333333;20.6800000000;30.1600000000;28.0000000000;35.9166666667;1
-36.1346596234;-11.1212381962;7;3;10;37.5000000000;31.7000000000;22.8400000000;25.4800000000;23.0714285714;29.9285714286;1
-30.3168895685;-3.8564863910;1;2;3;36.8333333333;34.3333333333;25.5200000000;29.9600000000;29.8000000000;41.7000000000;1
-32.4404150986;42.6790178530;1;0;1;38.0000000000;12.0000000000;28.0400000000;25.8400000000;38.0625000000;33.2500000000;1
85.8253406749;-15.2528027239;2;0;2;42.5000000000;23.0000000000;31.9600000000;22.3600000000;39.3125000000;29.3125000000;1
49.9140069694;-23.1833269920;5;2;7;39.7142857143;29.3571428571;29.1600000000;20.6000000000;35.5000000000;25.4166666667;1
41.6826066091;-36.1346596234;7;2;9;35.7777777778;23.5000000000;28.9200000000;22.8400000000;39.3125000000;29.6250000000;2
-65.7738620763;-30.3168895685;2;3;5;33.0000000000;34.3000000000;20.6800000000;25.5200000000;27.0000000000;34.9000000000;1
85.8253406749;24.8702259863;1;2;3;37.8333333333;35.1666666667;31.9600000000;29.0400000000;41.2142857143;33.6428571429;2
49.9140069694;7.0026804447;4;3;7;36.8571428571;33.0000000000;29.1600000000;30.1600000000;38.3571428571;35.4285714286;2
-11.1212381962;-15.2528027239;4;1;5;40.3000000000;32.9000000000;25.4800000000;22.3600000000;26.0714285714;25.2857142857;1
-3.8564863910;-23.1833269920;2;1;3;30.0000000000;28.5000000000;29.9600000000;20.6000000000;41.5000000000;26.6666666667;1
41.6826066091;85.8253406749;0;3;3;27.1666666667;41.6666666667;28.9200000000;31.9600000000;36.0000000000;39.6250000000;2
-65.7738620763;49.9140069694;1;6;7;23.5714285714;39.5000000000;20.6800000000;29.1600000000;28.2142857143;39.0714285714;1
-36.1346596234;-15.2528027239;4;1;5;35.4000000000;24.2000000000;22.8400000000;22.3600000000;29.3750000000;28.7500000000;1
7.9841813446;-2.9648532653;1;0;1;41.5000000000;21.0000000000;28.2000000000;23.7600000000;30.0000000000;33.7500000000;1
-6.6953109586;-12.1498476412;1;1;2;41.2500000000;41.2500000000;30.0000000000;28.2400000000;36.6666666667;35.4444444444;1
-0.4196217494;3.1449055889;3;1;4;42.6250000000;36.5000000000;20.9600000000;27.6800000000;19.8571428571;34.0714285714;1
28.0597988077;-33.2290581280;3;1;4;36.6250000000;25.0000000000;30.4800000000;18.1200000000;36.8333333333;26.0000000000;1
-35.0909641623;-47.2211668928;2;0;2;41.2500000000;22.7500000000;28.8000000000;21.0000000000;35.3333333333;32.5000000000;1
-21.4413364413;-18.1043217535;1;1;2;25.7500000000;24.5000000000;22.3600000000;24.9600000000;29.5833333333;32.0833333333;2
-34.2212069698;-8.5714285714;4;3;7;33.0714285714;31.7142857143;22.4400000000;26.8000000000;26.6428571429;35.5000000000;1
0.9841127546;37.3928104575;0;1;1;23.5000000000;42.0000000000;24.8000000000;30.5200000000;30.7500000000;31.6250000000;2
-43.2754652463;23.8562287679;3;5;8;29.1875000000;34.0000000000;25.2400000000;30.7600000000;31.3333333333;38.8333333333;2
-20.8343644113;18.6191292206;4;5;9;30.5555555556;33.1666666667;22.2800000000;27.2000000000;24.5833333333;32.2500000000;1
33.8680607303;22.4010956988;1;1;2;34.5000000000;38.2500000000;26.8000000000;32.4000000000;31.8333333333;40.5833333333;1
-32.4404150986;-19.7163927518;0;1;1;33.5000000000;45.5000000000;28.0400000000;23.7600000000;36.6250000000;27.3750000000;2
7.9841813446;-12.1498476412;1;0;1;47.5000000000;37.0000000000;28.2000000000;28.2400000000;28.5000000000;39.5000000000;1
18.2752015845;3.1449055889;2;2;4;29.3750000000;34.1250000000;28.8800000000;27.6800000000;38.5714285714;33.4285714286;2
2.8680814548;-33.2290581280;3;3;6;33.5000000000;30.7500000000;24.2800000000;18.1200000000;30.4285714286;23.7142857143;1
44.6762322875;-47.2211668928;2;0;2;46.5000000000;38.7500000000;31.5200000000;21.0000000000;39.0000000000;27.1666666667;1
-42.3781668326;-18.1043217535;1;3;4;34.7500000000;40.8750000000;26.7200000000;24.9600000000;32.5833333333;28.1666666667;2
42.6790178530;71.3040494914;4;0;4;39.5000000000;17.7500000000;25.8400000000;27.8000000000;30.0625000000;37.2500000000;1
37.3928104575;29.0905190905;0;1;1;22.0000000000;41.5000000000;30.5200000000;28.6400000000;36.6250000000;34.3750000000;2
-0.4196217494;-43.2754652463;6;2;8;39.4375000000;33.3125000000;20.9600000000;25.2400000000;21.7142857143;30.5714285714;2
28.0597988077;-20.8343644113;4;3;7;37.0714285714;30.9285714286;30.4800000000;22.2800000000;38.0000000000;26.2142857143;1
-34.2212069698;-19.7163927518;0;1;1;34.5000000000;42.5000000000;22.4400000000;23.7600000000;37.3750000000;28.1250000000;2
-21.4413364413;33.8680607303;2;4;6;25.9166666667;31.2500000000;22.3600000000;26.8000000000;30.3333333333;34.8333333333;1
-56.4807929334;0.9841127546;0;1;1;26.0000000000;42.5000000000;26.6400000000;24.8000000000;32.6428571429;27.2142857143;2
18.2752015845;23.8562287679;5;3;8;36.0625000000;34.0000000000;28.8800000000;30.7600000000;36.0000000000;39.7142857143;2
2.8680814548;18.6191292206;4;5;9;30.2222222222;32.0555555556;24.2800000000;27.2000000000;31.1666666667;34.9166666667;2
44.6762322875;13.6671857238;3;3;6;28.6666666667;29.0833333333;31.5200000000;24.2800000000;38.7857142857;36.0000000000;1
-42.3781668326;22.4010956988;1;3;4;27.8750000000;40.0000000000;26.7200000000;32.4000000000;35.0000000000;40.5714285714;2
71.3040494914;-8.5714285714;4;1;5;35.1000000000;24.5000000000;27.8000000000;26.8000000000;36.5625000000;34.3750000000;2
-7.3045079144;37.3928104575;1;0;1;37.5000000000;7.0000000000;26.1200000000;30.5200000000;34.3750000000;40.3750000000;1
-43.2754652463;3.1449055889;1;3;4;31.5000000000;40.8750000000;25.2400000000;27.6800000000;30.7500000000;32.0625000000;2
-20.8343644113;-33.2290581280;4;2;6;32.0833333333;23.8333333333;22.2800000000;18.1200000000;26.7500000000;22.0833333333;1
-0.4196217494;23.8562287679;2;6;8;22.1875000000;35.8125000000;20.9600000000;30.7600000000;31.5714285714;38.7857142857;2
2.8680814548;-20.8343644113;6;3;9;34.2777777778;24.7222222222;24.2800000000;22.2800000000;31.2142857143;31.0000000000;1
-42.3781668326;33.8680607303;1;1;2;34.0000000000;34.5000000000;26.7200000000;26.8000000000;34.0000000000;31.8333333333;1
-34.2212069698;71.3040494914;1;4;5;23.5000000000;37.4000000000;22.4400000000;27.8000000000;34.0000000000;33.0000000000;2
-56.4807929334;29.0905190905;0;1;1;9.5000000000;37.5000000000;26.6400000000;28.6400000000;36.0000000000;35.3750000000;2
